ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
614,18,18,0,0,1,0,0,0,2,3,0,-15.816,7,4,12.95,12.95,LEGIT
669,12,12,0,0,0,0,0,0,2,2,1,29.808,16,3,11.01,11.01,FRAUD
191,11,11,0,0,1,1,0,0,2,3,1,-45.896,9,9,25.9,25.9,LEGIT
669,21,21,0,0,1,1,0,0,1,3,1,18.376,12,0,12.95,12.95,FRAUD
308,11,11,0,0,0,0,0,0,1,3,1,49.128,10,0,38.85,38.85,LEGIT
104,3,3,0,0,1,0,0,0,1,4,0,34.008,8,2,38.85,38.85,LEGIT
667,2,2,0,0,0,0,1,1,1,4,1,-5.4,9,9,38.85,38.85,FRAUD
677,22,22,0,0,0,1,1,0,1,3,0,61.048,27,8,12.95,12.95,FRAUD
655,20,20,0,0,0,1,0,0,1,0,0,9.696,15,3,38.85,38.85,FRAUD
649,15,15,0,0,1,1,1,0,1,3,0,37.008,11,0,12.95,12.95,FRAUD
648,19,19,0,0,0,1,1,0,2,3,0,-6.792,16,0,12.95,12.95,LEGIT
420,18,18,1,0,1,1,1,0,1,3,0,17.032,16,0,12.95,12.95,FRAUD
114,14,14,0,0,1,1,1,1,2,3,1,-53.168,13,0,38.85,38.85,FRAUD
644,10,10,0,1,1,0,0,0,1,3,0,29.504,10,0,31.08,31.08,LEGIT
112,11,11,0,0,1,1,1,0,1,3,1,12.088,20,0,12.95,12.95,FRAUD
103,18,18,0,0,0,1,0,0,1,3,1,19.248,24,0,38.85,38.85,FRAUD
648,10,10,0,0,0,0,0,0,1,1,1,-4.248,16,0,12.95,12.95,FRAUD
685,13,13,0,0,1,1,1,0,3,3,0,-1.824,9,9,12.95,12.95,LEGIT
669,14,14,0,0,1,0,1,0,1,2,0,26.936,14,1,38.85,38.85,FRAUD
602,23,23,0,0,1,0,1,0,1,3,1,55.936,9,3,12.95,12.95,FRAUD
308,18,18,0,0,1,1,0,1,1,0,0,15.824,9,9,31.08,31.08,FRAUD
118,23,23,0,0,1,1,0,0,1,3,1,8.408,9,2,49.95,49.95,FRAUD
600,15,15,0,0,0,1,0,0,2,4,0,-9.168,8,1,38.85,38.85,LEGIT
655,21,21,1,0,1,1,1,0,1,3,1,41.2,9,9,38.85,38.85,LEGIT
685,8,8,0,0,0,0,0,0,1,3,0,-13.896,16,0,38.85,38.85,LEGIT
650,19,19,0,0,0,0,0,0,1,3,1,19.296,19,0,38.85,38.85,FRAUD
101,17,17,1,0,0,1,0,0,1,3,1,52.464,25,0,12.95,12.95,LEGIT
450,22,22,0,0,0,0,0,0,1,0,0,40.792,18,0,25.9,25.9,LEGIT
355,11,11,0,0,1,1,0,0,2,3,1,10.176,8,0,38.85,38.85,LEGIT
386,17,17,0,0,1,1,0,0,1,0,0,-20.144,18,1,36.26,36.26,LEGIT
669,11,11,0,0,1,0,1,0,1,3,1,-46.312,8,2,12.95,12.95,FRAUD
634,12,12,0,0,1,1,1,0,1,2,1,-9,19,0,12.95,12.95,FRAUD
634,16,16,0,0,1,0,1,0,1,2,1,27.936,21,0,38.85,38.85,LEGIT
649,21,21,0,0,1,0,1,0,2,3,1,-41.232,21,1,25.9,25.9,FRAUD
116,0,0,0,0,1,0,0,0,1,3,1,26.48,9,0,12.95,12.95,FRAUD
685,0,0,0,0,0,1,1,0,1,4,1,9.328,9,3,38.85,38.85,LEGIT
127,12,12,0,0,0,0,0,0,1,0,0,13.264,18,0,12.95,12.95,FRAUD
685,0,0,0,0,0,0,0,0,2,3,1,40.576,18,0,38.85,38.85,LEGIT
670,14,14,0,0,1,0,0,0,1,4,0,-24.296,6,0,38.85,38.85,FRAUD
685,16,16,0,0,1,0,0,0,1,4,0,-12.832,10,0,12.95,12.95,LEGIT
649,7,7,0,0,1,0,1,0,2,2,1,27.496,9,1,25.9,25.9,FRAUD
125,23,23,0,0,0,1,0,0,1,3,1,1.176,14,0,44.85,44.85,FRAUD
672,11,11,0,0,0,1,1,0,1,3,0,28.288,21,0,12.95,12.95,FRAUD
420,14,14,0,0,1,0,0,0,2,3,1,-25.184,9,9,11.01,11.01,FRAUD
308,12,12,0,0,0,1,0,0,1,0,0,11.384,20,0,38.85,38.85,FRAUD
675,3,3,0,0,1,1,1,0,2,3,0,-67.224,10,1,12.95,12.95,LEGIT
123,15,15,0,0,1,0,0,0,1,3,1,37.256,9,9,12.95,12.95,FRAUD
693,10,10,0,0,0,1,0,0,2,3,1,-42.896,16,2,12.95,12.95,FRAUD
690,17,17,0,0,1,1,1,0,1,3,0,53.304,21,1,12.95,12.95,LEGIT
398,9,9,0,0,1,1,1,0,1,2,0,6.448,22,4,25.9,25.9,FRAUD
685,22,22,0,0,1,1,1,0,2,2,0,3.808,8,3,12.95,12.95,LEGIT
655,19,19,0,0,0,0,0,0,1,0,1,57.688,22,0,11.01,11.01,LEGIT
428,11,11,0,0,0,0,0,0,1,3,0,36.56,22,0,38.85,38.85,FRAUD
649,17,17,0,0,1,1,1,0,1,3,0,9.04,13,0,25.9,25.9,LEGIT
630,11,11,0,0,0,1,1,0,1,2,0,7.352,22,0,34.95,34.95,FRAUD
683,12,13,0,0,1,1,1,0,1,3,0,34.624,10,4,38.85,38.85,FRAUD
428,21,21,0,0,1,0,1,1,4,0,0,6.768,6,0,12.95,12.95,LEGIT
104,18,18,1,0,0,1,0,0,1,2,1,17.072,21,0,31.08,31.08,LEGIT
398,7,7,0,0,0,1,0,0,1,2,0,-8.88,23,0,38.85,38.85,LEGIT
672,1,1,0,1,0,1,0,0,1,0,0,-55.896,8,0,38.85,38.85,LEGIT
679,9,9,0,0,0,1,1,0,1,0,1,19.472,18,0,12.95,12.95,FRAUD
667,15,15,0,0,1,1,0,0,1,2,0,11.784,11,0,38.85,38.85,FRAUD
670,17,17,0,1,1,1,1,0,1,0,0,-29.808,6,0,12.95,12.95,FRAUD
128,12,12,0,0,1,0,0,1,1,2,1,-50.144,18,0,12.95,12.95,LEGIT
614,16,17,1,0,0,0,0,0,1,2,1,50.576,22,0,38.85,38.85,LEGIT
667,10,10,0,0,0,0,0,0,1,3,0,32.92,19,0,38.85,38.85,FRAUD
430,19,19,0,0,0,1,0,0,1,3,0,22.928,16,1,25.9,25.9,FRAUD
649,13,13,0,0,1,1,1,0,2,3,1,14.784,10,0,10.36,10.36,FRAUD
649,10,10,0,0,0,0,0,0,2,3,1,28.888,9,1,10.36,10.36,FRAUD
124,23,23,0,0,0,1,1,0,1,3,1,33.432,27,0,11.65,11.65,LEGIT
600,19,19,0,0,0,0,0,0,2,3,1,59.008,21,0,38.85,38.85,LEGIT
655,11,11,0,0,1,1,1,0,1,2,0,23.264,18,0,38.85,38.85,FRAUD
125,8,8,0,0,0,1,0,0,2,2,0,-0.088,10,5,49.95,49.95,LEGIT
685,21,21,0,0,1,1,1,0,2,2,1,-3.968,10,0,38.85,38.85,LEGIT
683,14,14,0,0,0,1,0,0,1,0,1,-51.224,23,0,38.85,38.85,FRAUD
398,15,16,0,0,0,1,1,0,1,3,1,-79.68,16,1,38.85,38.85,LEGIT
127,15,15,0,0,1,1,0,0,1,3,0,34.584,9,0,25.9,25.9,FRAUD
675,20,20,0,0,0,1,0,0,1,2,0,-75.816,19,4,38.85,38.85,LEGIT
649,11,11,0,0,0,0,0,0,1,2,1,20.416,17,0,12.95,12.95,FRAUD
390,20,20,0,0,0,1,1,0,1,3,0,24.88,15,2,31.08,31.08,FRAUD
680,18,18,1,0,0,0,0,0,1,3,0,37.88,23,0,38.85,38.85,LEGIT
655,8,8,0,0,0,1,0,0,1,2,0,-6.424,25,3,10.36,10.36,LEGIT
430,15,15,0,0,1,0,0,0,2,2,0,41.496,6,2,59.4,59.4,LEGIT
634,20,20,0,0,0,1,0,0,1,2,1,-45.248,16,0,38.85,38.85,FRAUD
308,11,11,0,0,1,1,0,0,1,2,0,19.456,8,1,10.36,10.36,LEGIT
667,11,11,0,0,1,0,0,0,2,3,0,13.664,11,4,38.85,38.85,FRAUD
166,19,19,1,0,0,0,1,0,1,3,0,52.608,19,3,12.95,12.95,LEGIT
675,10,10,0,0,1,1,0,0,1,1,1,26.032,12,0,12.95,12.95,LEGIT
398,13,13,0,0,0,1,1,0,1,3,0,-10.136,22,2,25.9,25.9,LEGIT
677,19,19,0,0,0,1,1,0,1,3,0,45.544,25,3,12.95,12.95,FRAUD
355,21,21,0,0,1,0,0,0,2,3,0,19,7,0,38.85,38.85,LEGIT
675,23,23,0,0,0,1,0,0,1,2,0,-15.336,15,0,12.95,12.95,LEGIT
685,13,13,0,0,1,1,1,0,1,2,0,13.048,14,2,31.08,31.08,FRAUD
104,10,10,0,0,0,1,1,0,1,0,0,43.216,24,0,38.85,38.85,FRAUD
601,15,15,0,0,0,0,0,0,1,0,0,22.328,7,0,12.95,12.95,LEGIT
690,10,10,0,0,1,1,1,0,1,3,0,53.304,21,1,12.95,12.95,FRAUD
428,16,16,0,0,0,0,0,0,1,3,1,42.416,20,0,12.95,12.95,FRAUD
105,18,18,0,0,1,0,0,0,2,3,0,-27.76,6,0,38.85,38.85,LEGIT
644,9,9,0,0,0,1,0,0,2,3,1,-17.536,23,0,38.85,38.85,FRAUD
675,2,2,0,0,1,1,1,0,4,3,1,-30.552,9,3,12.95,12.95,LEGIT
369,19,19,0,0,0,1,0,0,1,2,0,-54.52,19,0,38.85,38.85,FRAUD
128,22,22,0,0,0,0,1,0,1,2,1,-22.976,16,0,12.95,12.95,LEGIT
362,20,20,0,0,0,1,1,0,2,3,0,51.632,17,3,38.85,38.85,LEGIT
649,9,9,0,0,0,1,1,0,1,3,1,38.832,22,1,12.95,12.95,FRAUD
672,10,10,0,0,1,0,0,0,1,2,0,1.912,11,0,12.95,12.95,LEGIT
112,8,8,0,0,0,1,0,0,1,3,0,35.048,20,3,38.85,38.85,FRAUD
121,14,14,0,0,1,1,1,0,1,3,0,-14.208,9,9,38.85,38.85,LEGIT
669,13,13,0,0,0,0,0,0,1,2,0,-13.856,22,0,12.95,12.95,FRAUD
120,11,11,0,0,1,1,0,0,2,3,1,6.592,11,2,10.36,10.36,LEGIT
614,15,15,0,0,1,0,0,0,1,2,0,-43.496,8,0,31.08,31.08,LEGIT
308,12,12,0,0,0,1,1,0,2,3,0,15.76,24,0,12.95,12.95,LEGIT
670,10,10,0,0,1,1,1,0,2,2,1,-20,10,4,10.36,10.36,FRAUD
656,19,19,0,0,1,1,1,0,2,3,0,3.736,7,0,11.01,11.01,FRAUD
664,20,20,0,0,1,0,1,0,2,3,0,3.656,18,4,38.85,38.85,LEGIT
685,12,12,0,0,0,1,1,0,1,3,0,-49.304,21,0,12.95,12.95,LEGIT
675,18,18,0,0,1,0,0,0,2,3,1,-3.272,8,0,25.9,25.9,LEGIT
683,17,17,0,0,0,1,0,0,1,0,1,26.2,18,3,38.85,38.85,FRAUD
664,13,13,0,0,1,1,0,0,4,3,0,-3.808,9,9,12.95,12.95,FRAUD
685,9,9,1,0,0,1,1,0,1,3,0,44.952,32,0,38.85,38.85,LEGIT
683,15,15,1,0,0,1,1,0,1,3,1,33.112,20,2,38.85,38.85,FRAUD
430,15,15,0,0,1,1,0,0,1,0,1,52.112,25,0,12.95,12.95,FRAUD
634,15,14,0,0,1,1,0,0,1,3,0,-17.264,6,0,12.95,12.95,LEGIT
675,23,23,0,0,0,0,0,0,1,3,1,-32.536,14,0,12.95,12.95,LEGIT
644,13,13,0,1,1,0,0,0,4,3,1,-45.6,9,9,38.85,38.85,LEGIT
110,11,11,0,0,1,1,1,0,2,3,0,3.336,6,0,38.85,38.85,FRAUD
105,12,12,0,0,1,1,0,0,1,3,1,-42.08,7,0,49.95,49.95,LEGIT
430,16,16,0,0,1,1,1,0,2,3,0,-17.064,9,9,12.95,12.95,LEGIT
614,11,11,0,0,0,0,0,0,1,3,1,2.608,10,0,11.01,11.01,LEGIT
625,12,12,0,0,1,0,0,0,1,3,0,-3.584,7,1,38.85,38.85,FRAUD
656,13,13,0,0,1,0,0,0,3,3,0,-17.784,7,0,38.85,38.85,FRAUD
685,16,16,1,0,0,1,1,0,1,4,1,37.352,7,0,10.36,10.36,LEGIT
685,21,21,0,0,0,0,0,0,1,3,1,18.104,14,0,12.95,12.95,LEGIT
683,8,8,0,0,0,1,1,0,1,3,0,-9.392,21,4,33.03,33.03,FRAUD
667,21,21,0,0,1,1,1,0,2,3,0,4.272,18,0,38.85,38.85,FRAUD
649,16,16,0,0,0,0,0,0,1,2,0,15.736,19,0,38.85,38.85,FRAUD
630,21,21,0,0,1,1,1,0,2,3,1,-10.048,7,0,12.95,12.95,FRAUD
644,10,10,0,0,1,0,0,0,1,3,0,44.568,11,0,38.85,38.85,LEGIT
630,12,12,0,1,1,1,1,0,2,3,0,-30.696,9,9,38.85,38.85,FRAUD
625,12,12,0,0,1,1,1,0,2,3,0,-11.296,18,0,12.95,12.95,FRAUD
420,19,19,0,0,1,0,0,0,4,2,0,-46.56,7,0,11.01,11.01,FRAUD
656,23,23,0,0,1,1,0,0,1,0,1,25.832,14,0,38.85,38.85,FRAUD
398,19,19,0,0,0,0,0,0,1,3,1,14.16,21,0,38.85,38.85,LEGIT
614,12,12,0,0,1,1,0,0,1,3,1,20.408,9,9,12.95,12.95,LEGIT
122,18,18,0,0,0,0,0,0,1,3,1,-45.768,16,0,38.85,38.85,LEGIT
128,8,8,0,0,0,1,1,0,1,4,1,15.552,9,0,89.95,89.95,LEGIT
600,10,10,0,0,0,0,0,0,1,3,0,-15.152,10,0,49.95,49.95,LEGIT
426,2,2,0,0,0,0,0,0,1,2,0,51.024,29,2,12.95,12.95,LEGIT
667,0,0,0,0,0,1,1,0,2,2,0,4.272,18,0,12.95,12.95,LEGIT
675,16,16,0,0,0,0,0,0,1,3,1,18.392,17,0,38.85,38.85,LEGIT
386,11,11,0,0,0,1,0,0,1,3,0,-3.968,15,0,38.85,38.85,LEGIT
386,8,8,0,0,0,0,0,0,1,3,0,26.056,19,0,12.95,12.95,LEGIT
670,21,21,0,0,0,1,1,0,1,0,0,-9.624,24,0,12.95,12.95,FRAUD
166,2,2,0,0,1,0,0,0,1,3,0,33.944,8,0,49.95,49.95,FRAUD
430,21,21,0,0,0,1,1,0,2,2,1,50.432,11,0,12.95,12.95,LEGIT
669,13,13,0,0,0,1,1,0,1,4,0,11.352,9,2,12.95,12.95,FRAUD
452,20,20,0,0,0,1,1,0,1,3,0,-29.696,19,0,12.95,12.95,FRAUD
398,6,6,0,0,1,0,0,0,1,2,0,-3.312,9,0,10.36,10.36,LEGIT
649,16,16,0,0,0,0,0,0,1,3,0,16.064,9,0,38.85,38.85,FRAUD
664,10,10,0,0,1,1,1,1,1,0,1,-20.328,9,9,38.85,38.85,LEGIT
108,23,23,0,0,1,0,0,0,1,3,1,6.984,13,0,38.85,38.85,FRAUD
683,21,21,1,0,0,0,0,0,1,2,0,-18.456,7,4,38.85,38.85,FRAUD
166,19,19,1,0,1,1,1,0,1,3,0,51.488,7,0,12.95,12.95,FRAUD
648,9,9,1,0,0,0,0,0,1,3,1,38.128,19,3,24.95,24.95,FRAUD
680,10,10,0,0,0,1,1,0,1,3,1,-15.88,9,3,49.95,49.95,FRAUD
683,13,13,0,0,0,1,1,0,1,2,1,44.28,18,0,31.08,31.08,FRAUD
166,21,21,0,0,0,1,1,0,1,2,0,3.784,25,1,12.95,12.95,LEGIT
600,19,19,0,0,0,1,0,0,1,3,0,-20.488,14,2,38.85,38.85,LEGIT
655,19,19,1,0,0,0,0,0,1,0,1,6.968,17,0,14.95,14.95,FRAUD
683,8,8,1,0,1,0,0,0,1,2,0,38.288,9,0,38.85,38.85,FRAUD
450,12,12,0,1,1,1,0,0,1,2,0,40.728,14,2,12.95,12.95,LEGIT
600,15,15,0,0,0,1,1,0,1,2,0,-37.072,17,0,12.95,12.95,LEGIT
127,11,10,0,0,1,0,1,0,2,2,0,-22.088,9,9,12.95,12.95,LEGIT
127,15,15,0,0,0,0,0,0,1,3,1,16,18,1,12.95,12.95,FRAUD
670,12,12,0,0,0,0,0,0,2,3,0,6.56,19,0,38.85,38.85,FRAUD
685,13,13,0,0,1,1,1,0,2,3,0,11.88,22,0,10.36,10.36,LEGIT
685,7,7,0,0,1,1,1,0,1,2,0,-27.704,14,0,38.85,38.85,FRAUD
112,19,19,0,0,1,0,0,0,1,3,1,58.04,8,0,25.9,25.9,LEGIT
120,16,16,0,0,1,0,0,0,2,2,1,20.168,25,0,12.95,12.95,LEGIT
630,19,19,0,0,0,1,1,0,1,2,0,10.8,15,0,38.85,38.85,LEGIT
166,11,11,0,0,1,1,0,0,1,0,1,-4.448,10,0,49.95,49.95,LEGIT
656,19,19,0,0,0,0,0,0,1,3,1,30.976,20,1,12.95,12.95,LEGIT
685,14,14,0,0,1,1,0,0,1,3,0,17.624,13,8,12.95,12.95,LEGIT
685,9,9,0,0,1,0,0,0,1,3,1,29.28,19,0,11.01,11.01,LEGIT
110,18,18,0,0,1,1,1,0,2,2,0,0.496,25,0,25.9,25.9,LEGIT
367,7,7,0,0,0,0,0,0,1,2,0,-42.488,33,0,12.95,12.95,LEGIT
355,15,15,0,0,1,0,0,0,2,3,0,34.68,6,0,12.95,12.95,FRAUD
308,11,11,0,0,1,1,0,0,1,3,1,15.344,32,0,38.85,38.85,LEGIT
428,10,10,1,0,1,0,0,0,1,2,1,37.448,6,1,25.9,25.9,FRAUD
420,15,15,0,0,0,1,1,0,1,3,0,-17.744,24,0,25.9,25.9,FRAUD
119,23,23,0,0,1,0,0,0,3,0,0,-6.392,18,0,11.01,11.01,LEGIT
664,17,17,0,0,1,0,1,0,1,0,1,33.76,21,1,10.36,10.36,LEGIT
656,20,20,0,0,1,0,0,0,1,3,1,-20.608,7,0,11.01,11.01,FRAUD
105,20,20,0,0,0,1,1,0,1,3,0,10.992,18,0,38.85,38.85,FRAUD
649,21,21,0,0,1,0,0,0,1,0,1,35.832,11,0,12.95,12.95,FRAUD
120,20,20,0,0,1,1,1,0,4,3,0,-40.576,9,9,39.96,39.96,FRAUD
386,22,22,0,0,0,0,0,0,1,0,0,-7.424,25,0,12.95,12.95,LEGIT
683,15,15,0,0,1,1,1,0,1,3,0,32.48,10,0,20.72,20.72,FRAUD
649,16,16,0,0,1,0,0,0,2,0,0,-64.872,11,4,12.95,12.95,FRAUD
693,18,18,0,0,1,1,1,0,1,3,1,-51.368,9,0,12.95,12.95,FRAUD
669,11,11,0,0,0,0,0,0,2,3,1,-4.896,9,1,11.01,11.01,FRAUD
127,14,14,0,0,1,0,0,0,2,3,0,-30.552,6,0,31.08,31.08,LEGIT
355,14,14,0,0,0,1,0,0,1,3,1,-8.896,21,0,12.95,12.95,LEGIT
114,10,10,0,0,1,1,0,0,1,2,0,-49.648,9,9,12.95,12.95,LEGIT
601,20,20,0,0,0,1,0,0,1,3,1,60.112,7,2,38.85,38.85,LEGIT
680,13,13,0,0,0,1,0,0,2,3,1,13.584,20,4,12.95,12.95,LEGIT
390,18,18,0,0,1,1,1,0,1,3,0,17.992,9,0,12.95,12.95,FRAUD
127,10,10,0,0,0,1,0,0,1,3,0,44.048,16,3,12.95,12.95,LEGIT
677,13,13,0,0,1,0,1,0,2,2,1,8.456,7,2,38.85,38.85,FRAUD
398,8,8,0,0,1,0,0,0,2,3,1,28.856,10,0,12.95,12.95,FRAUD
398,6,6,0,0,1,0,0,0,1,3,1,-40.416,10,4,12.95,12.95,LEGIT
648,19,19,0,0,0,0,0,0,2,3,1,27.72,13,0,12.95,12.95,FRAUD
649,11,11,0,0,0,1,0,0,1,3,1,8.128,19,1,38.85,38.85,FRAUD
602,1,1,0,0,1,1,1,1,2,2,0,28.224,6,0,38.85,38.85,LEGIT
116,22,22,0,0,1,1,1,0,1,3,1,-11,8,0,38.85,38.85,LEGIT
655,17,17,0,0,0,1,1,0,1,2,0,17.32,20,0,12.95,12.95,LEGIT
685,15,15,0,0,0,1,1,0,1,2,1,43.304,15,3,38.85,38.85,FRAUD
677,10,10,0,0,1,1,1,0,1,3,0,-56.344,6,0,38.85,38.85,FRAUD
685,12,12,0,0,0,0,1,0,1,2,0,-78.984,11,0,12.95,12.95,LEGIT
634,16,16,0,0,1,1,0,0,6,2,1,18.568,23,0,12.95,12.95,FRAUD
667,15,15,0,0,1,1,1,0,2,3,0,4.272,18,0,12.95,12.95,FRAUD
166,6,6,0,0,1,0,1,0,1,2,1,-18.64,8,2,38.85,38.85,LEGIT
685,11,11,1,0,1,0,0,0,1,2,1,10.688,8,0,12.95,12.95,FRAUD
625,17,17,0,0,0,1,1,0,2,3,0,24.456,29,0,12.95,12.95,LEGIT
634,9,9,0,0,0,0,0,0,2,1,1,4.552,23,0,38.85,38.85,LEGIT
398,17,18,0,0,1,0,0,0,2,2,0,-19.176,6,6,38.85,38.85,LEGIT
428,7,7,0,0,1,0,1,0,2,3,0,23.904,6,4,10.36,10.36,LEGIT
656,18,18,0,0,1,0,0,0,2,2,0,47.736,10,0,12.95,12.95,FRAUD
644,22,23,0,0,0,1,1,0,1,3,0,-39.816,21,0,38.85,38.85,LEGIT
683,13,13,0,0,0,0,0,0,1,3,1,-8.504,7,1,10.36,10.36,FRAUD
672,14,14,0,0,0,0,1,0,1,2,1,-25.792,12,4,10.36,10.36,FRAUD
362,12,12,0,0,0,0,0,0,1,3,1,-56.568,19,2,12.95,12.95,LEGIT
689,17,17,0,0,0,0,0,0,1,3,0,17.36,25,0,38.85,38.85,FRAUD
648,13,13,0,0,1,0,0,0,1,3,1,12.56,6,0,38.85,38.85,LEGIT
649,22,22,1,0,0,0,0,0,1,3,1,18.848,19,0,31.08,31.08,LEGIT
101,1,1,0,0,1,0,0,0,2,3,1,-26.504,9,9,12.95,12.95,LEGIT
127,20,20,0,0,1,0,0,0,2,3,1,15.656,9,9,12.95,12.95,LEGIT
683,16,16,1,0,1,1,1,0,1,3,1,-24.824,8,2,10.36,10.36,FRAUD
672,23,23,0,0,0,0,1,0,1,2,0,14.472,9,0,31.08,31.08,LEGIT
683,10,10,0,0,1,1,0,0,1,3,1,39.928,7,0,12.95,12.95,FRAUD
655,21,21,0,0,1,0,1,0,2,0,0,7.416,11,0,12.95,12.95,FRAUD
675,17,17,0,0,1,0,0,0,1,2,1,27,8,0,38.85,38.85,LEGIT
683,15,15,0,0,1,1,1,0,1,3,0,32.48,10,0,10.36,10.36,FRAUD
683,17,17,1,0,1,0,0,0,1,3,0,8.136,6,0,12.95,12.95,FRAUD
166,14,14,0,0,0,1,1,0,1,3,0,27.016,21,0,38.85,38.85,LEGIT
420,4,4,0,0,0,0,0,0,1,3,0,31.4,18,0,38.85,38.85,LEGIT
672,9,9,0,0,1,1,0,0,1,2,1,-24.24,8,0,38.85,38.85,LEGIT
121,11,11,0,0,1,0,0,0,2,3,0,-0.456,9,9,38.85,38.85,FRAUD
420,17,17,0,0,1,1,1,0,2,3,0,7.032,10,2,10.36,10.36,LEGIT
649,15,15,0,0,1,0,0,0,1,2,1,41.136,9,9,12.95,12.95,FRAUD
683,12,12,0,0,1,0,0,0,1,3,0,15.184,8,0,20.72,20.72,FRAUD
430,12,12,0,0,0,0,0,0,1,3,0,45.2,15,0,25.9,25.9,LEGIT
683,16,16,0,0,1,0,0,0,1,3,0,17.096,8,5,12.95,12.95,FRAUD
667,6,6,0,0,1,1,1,0,1,3,1,-17.776,9,9,12.95,12.95,FRAUD
166,7,7,0,0,1,1,0,0,1,3,0,21.368,6,0,47.52,47.52,LEGIT
110,0,0,0,0,1,0,0,0,1,3,0,30.368,10,0,20.72,20.72,LEGIT
670,20,20,0,0,0,1,0,0,1,2,0,35.584,20,2,12.95,12.95,FRAUD
675,9,9,1,0,1,1,1,0,1,3,0,27.992,19,0,20.72,20.72,LEGIT
649,19,19,0,0,0,0,1,0,2,2,1,-13.728,22,0,12.95,12.95,FRAUD
398,5,5,0,0,0,0,0,0,1,2,1,-21.824,21,0,12.95,12.95,LEGIT
685,0,0,1,0,1,1,0,0,1,4,0,-37.28,9,2,12.95,12.95,LEGIT
648,23,23,1,0,1,1,1,0,1,3,0,14.152,8,0,38.85,38.85,LEGIT
648,13,13,0,0,1,1,1,0,1,3,1,0.624,7,0,38.85,38.85,LEGIT
600,14,14,0,0,0,0,0,0,1,3,0,-108.448,7,2,12.95,12.95,LEGIT
685,16,16,0,0,1,1,1,0,1,3,0,12.864,18,0,38.85,38.85,FRAUD
647,18,18,0,0,0,0,0,0,1,3,0,13.8,14,0,38.85,38.85,LEGIT
428,12,12,0,0,1,1,0,0,2,2,1,8.84,9,0,10.36,10.36,LEGIT
649,13,13,0,0,0,0,0,0,1,0,1,-22.104,8,0,11.01,11.01,FRAUD
601,9,9,0,0,1,1,0,0,2,3,0,-23.848,8,2,38.85,38.85,LEGIT
669,17,17,0,0,1,1,1,0,1,2,1,12.216,9,9,12.95,12.95,FRAUD
432,8,8,0,0,0,1,1,0,1,3,0,-66.984,19,0,38.85,38.85,LEGIT
689,16,16,0,0,1,0,1,0,1,3,0,30.704,11,0,12.95,12.95,FRAUD
369,19,19,0,0,1,1,1,0,1,3,1,13.768,9,0,11.01,11.01,LEGIT
672,17,17,0,0,0,1,1,0,1,2,0,48.752,14,0,10.36,10.36,LEGIT
650,0,0,0,0,0,1,0,0,1,3,0,14.112,16,0,12.95,12.95,FRAUD
693,12,12,0,0,0,0,0,0,1,2,1,33.856,8,1,31.08,31.08,FRAUD
308,18,18,0,0,0,0,0,0,1,1,1,31.64,13,0,38.85,38.85,LEGIT
655,21,21,0,0,0,0,0,0,2,2,0,38.472,19,0,38.85,38.85,FRAUD
420,16,16,0,0,0,1,1,0,1,3,0,34,24,0,12.95,12.95,LEGIT
398,13,13,0,0,0,1,1,0,1,3,0,43.992,20,0,12.95,12.95,FRAUD
656,15,15,0,1,1,1,1,0,1,3,0,43.224,6,2,12.95,12.95,FRAUD
106,12,12,0,0,1,0,0,0,3,3,1,-62.288,9,9,11.01,11.01,LEGIT
103,22,22,1,0,0,1,1,0,1,3,1,-43.2,9,1,49.95,49.95,LEGIT
683,10,10,0,0,1,0,0,0,1,2,0,4.44,21,0,10.36,10.36,FRAUD
386,10,10,0,0,1,0,0,0,1,3,1,29.688,9,0,38.85,38.85,LEGIT
614,11,11,0,0,1,1,1,0,4,3,0,-4.672,10,0,12.95,12.95,LEGIT
669,21,21,0,0,0,1,0,0,2,3,0,-23.544,12,2,12.95,12.95,FRAUD
101,12,12,1,0,0,0,0,0,1,0,1,19.824,16,0,38.85,38.85,LEGIT
600,9,9,1,0,1,0,0,0,1,2,0,29.184,7,4,10.36,10.36,LEGIT
166,18,18,0,0,0,0,0,0,1,3,1,-52.64,10,0,38.85,38.85,LEGIT
115,23,23,0,0,0,0,0,0,1,3,0,-12.648,24,0,34.95,34.95,LEGIT
602,21,21,0,0,1,0,0,0,2,3,0,8.192,6,0,25.9,25.9,LEGIT
683,10,10,0,0,1,0,0,0,1,3,0,14.96,8,0,49.95,49.95,FRAUD
600,1,1,1,0,0,1,0,0,1,3,0,20.816,22,0,12.95,12.95,LEGIT
675,11,11,0,1,1,0,1,0,1,3,1,8.784,9,9,38.85,38.85,FRAUD
672,18,18,0,0,1,1,1,0,2,3,1,-43.432,13,3,31.08,31.08,FRAUD
428,23,23,1,0,1,0,0,0,1,3,0,-14.552,6,5,31.08,31.08,FRAUD
649,8,8,0,0,1,0,0,0,1,2,1,36.976,7,1,12.95,12.95,FRAUD
128,14,14,0,0,1,1,0,0,2,0,0,-52.616,9,9,38.85,38.85,LEGIT
689,16,16,1,0,0,0,0,0,1,4,1,39.528,7,0,12.95,12.95,FRAUD
